product_id,product_name,brand,platform,price,product_link
22199,women beige flats sandal,unknown,Ajio,682.5,https://www.ajio.com/search?q=women+beige+flats+sandal
22200,jutis for women  (brown),unknown,Amazon,1720.94,https://www.amazon.com/search?q=jutis+for+women  (brown)
22200,jutis for women  (brown),unknown,Flipkart,1687.42,https://www.flipkart.com/search?q=jutis+for+women  (brown)
22200,jutis for women  (brown),unknown,Myntra,1948.92,https://www.myntra.com/search?q=jutis+for+women  (brown)
22200,jutis for women  (brown),unknown,Ajio,1655.83,https://www.ajio.com/search?q=jutis+for+women  (brown)
22201,men's black ankle lenght high tops for men  (black),unknown,Amazon,743.99,https://www.amazon.com/search?q=men's+black+ankle+lenght+high+tops+for+men  (black)
22201,men's black ankle lenght high tops for men  (black),unknown,Flipkart,668.78,https://www.flipkart.com/search?q=men's+black+ankle+lenght+high+tops+for+men  (black)
22201,men's black ankle lenght high tops for men  (black),unknown,Myntra,702.55,https://www.myntra.com/search?q=men's+black+ankle+lenght+high+tops+for+men  (black)
22201,men's black ankle lenght high tops for men  (black),unknown,Ajio,635.8,https://www.ajio.com/search?q=men's+black+ankle+lenght+high+tops+for+men  (black)
22202,perfect stylish girls high ankle boots boots for women  (pink),unknown,Amazon,962.74,https://www.amazon.com/search?q=perfect+stylish+girls+high+ankle+boots+boots+for+women  (pink)
22202,perfect stylish girls high ankle boots boots for women  (pink),unknown,Flipkart,1051.06,https://www.flipkart.com/search?q=perfect+stylish+girls+high+ankle+boots+boots+for+women  (pink)
22202,perfect stylish girls high ankle boots boots for women  (pink),unknown,Myntra,1046.8,https://www.myntra.com/search?q=perfect+stylish+girls+high+ankle+boots+boots+for+women  (pink)
22202,perfect stylish girls high ankle boots boots for women  (pink),unknown,Ajio,1092.57,https://www.ajio.com/search?q=perfect+stylish+girls+high+ankle+boots+boots+for+women  (pink)
22203,rc3455 001 derby for men  (black),unknown,Amazon,4433.83,https://www.amazon.com/search?q=rc3455+001+derby+for+men  (black)
22203,rc3455 001 derby for men  (black),unknown,Flipkart,4283.59,https://www.flipkart.com/search?q=rc3455+001+derby+for+men  (black)
22203,rc3455 001 derby for men  (black),unknown,Myntra,4010.31,https://www.myntra.com/search?q=rc3455+001+derby+for+men  (black)
22203,rc3455 001 derby for men  (black),unknown,Ajio,4351.56,https://www.ajio.com/search?q=rc3455+001+derby+for+men  (black)
22204,combo pack of 2 casual shoes slip on sneakers for men  (multicolor),unknown,Amazon,2444.23,https://www.amazon.com/search?q=combo+pack+of+2+casual+shoes+slip+on+sneakers+for+men  (multicolor)
22204,combo pack of 2 casual shoes slip on sneakers for men  (multicolor),unknown,Flipkart,2489.53,https://www.flipkart.com/search?q=combo+pack+of+2+casual+shoes+slip+on+sneakers+for+men  (multicolor)
22204,combo pack of 2 casual shoes slip on sneakers for men  (multicolor),unknown,Myntra,2150.93,https://www.myntra.com/search?q=combo+pack+of+2+casual+shoes+slip+on+sneakers+for+men  (multicolor)
22204,combo pack of 2 casual shoes slip on sneakers for men  (multicolor),unknown,Ajio,2363.33,https://www.ajio.com/search?q=combo+pack+of+2+casual+shoes+slip+on+sneakers+for+men  (multicolor)
22205,slippers,unknown,Amazon,1048.77,https://www.amazon.com/search?q=slippers
22205,slippers,unknown,Flipkart,1018.67,https://www.flipkart.com/search?q=slippers
22205,slippers,unknown,Myntra,988.15,https://www.myntra.com/search?q=slippers
22205,slippers,unknown,Ajio,983.06,https://www.ajio.com/search?q=slippers
22206,men's black shoes shining shoes for men partywear shoes oxford for men  (black),unknown,Amazon,1089.44,https://www.amazon.com/search?q=men's+black+shoes+shining+shoes+for+men+partywear+shoes+oxford+for+men  (black)
22206,men's black shoes shining shoes for men partywear shoes oxford for men  (black),unknown,Flipkart,939.7,https://www.flipkart.com/search?q=men's+black+shoes+shining+shoes+for+men+partywear+shoes+oxford+for+men  (black)
22206,men's black shoes shining shoes for men partywear shoes oxford for men  (black),unknown,Myntra,1060.39,https://www.myntra.com/search?q=men's+black+shoes+shining+shoes+for+men+partywear+shoes+oxford+for+men  (black)
22206,men's black shoes shining shoes for men partywear shoes oxford for men  (black),unknown,Ajio,970.18,https://www.ajio.com/search?q=men's+black+shoes+shining+shoes+for+men+partywear+shoes+oxford+for+men  (black)
22207,women blue heels sandal,unknown,Amazon,1246.82,https://www.amazon.com/search?q=women+blue+heels+sandal
22207,women blue heels sandal,unknown,Flipkart,1394.15,https://www.flipkart.com/search?q=women+blue+heels+sandal
22207,women blue heels sandal,unknown,Myntra,1377.87,https://www.myntra.com/search?q=women+blue+heels+sandal
22207,women blue heels sandal,unknown,Ajio,1189.99,https://www.ajio.com/search?q=women+blue+heels+sandal
22208,women black heels sandal,unknown,Amazon,1326.72,https://www.amazon.com/search?q=women+black+heels+sandal
22208,women black heels sandal,unknown,Flipkart,1237.83,https://www.flipkart.com/search?q=women+black+heels+sandal
22208,women black heels sandal,unknown,Myntra,1363.67,https://www.myntra.com/search?q=women+black+heels+sandal
22208,women black heels sandal,unknown,Ajio,1278.52,https://www.ajio.com/search?q=women+black+heels+sandal
22209,women black flats sandal,unknown,Amazon,1068.16,https://www.amazon.com/search?q=women+black+flats+sandal
22209,women black flats sandal,unknown,Flipkart,971.77,https://www.flipkart.com/search?q=women+black+flats+sandal
22209,women black flats sandal,unknown,Myntra,917.23,https://www.myntra.com/search?q=women+black+flats+sandal
22209,women black flats sandal,unknown,Ajio,1055.2,https://www.ajio.com/search?q=women+black+flats+sandal
22210,dbl-stp-2 slippers,unknown,Amazon,806.37,https://www.amazon.com/search?q=dbl-stp-2+slippers
22210,dbl-stp-2 slippers,unknown,Flipkart,873.85,https://www.flipkart.com/search?q=dbl-stp-2+slippers
22210,dbl-stp-2 slippers,unknown,Myntra,755.56,https://www.myntra.com/search?q=dbl-stp-2+slippers
22210,dbl-stp-2 slippers,unknown,Ajio,793.19,https://www.ajio.com/search?q=dbl-stp-2+slippers
22211,flip flops,unknown,Amazon,487.28,https://www.amazon.com/search?q=flip+flops
22211,flip flops,unknown,Flipkart,464.96,https://www.flipkart.com/search?q=flip+flops
22211,flip flops,unknown,Myntra,420.56,https://www.myntra.com/search?q=flip+flops
22211,flip flops,unknown,Ajio,486.59,https://www.ajio.com/search?q=flip+flops
22212,women black heels sandal,unknown,Amazon,1938.11,https://www.amazon.com/search?q=women+black+heels+sandal
22212,women black heels sandal,unknown,Flipkart,1812.53,https://www.flipkart.com/search?q=women+black+heels+sandal
22212,women black heels sandal,unknown,Myntra,2002.48,https://www.myntra.com/search?q=women+black+heels+sandal
22212,women black heels sandal,unknown,Ajio,1893.25,https://www.ajio.com/search?q=women+black+heels+sandal
22213,slippers,unknown,Amazon,1057.14,https://www.amazon.com/search?q=slippers
22213,slippers,unknown,Flipkart,916.57,https://www.flipkart.com/search?q=slippers
22213,slippers,unknown,Myntra,940.72,https://www.myntra.com/search?q=slippers
22213,slippers,unknown,Ajio,1093.16,https://www.ajio.com/search?q=slippers
22214,pack of 2 pair shoes sneakers for men  (multicolor),unknown,Amazon,1005.53,https://www.amazon.com/search?q=pack+of+2+pair+shoes+sneakers+for+men  (multicolor)
22214,pack of 2 pair shoes sneakers for men  (multicolor),unknown,Flipkart,1044.02,https://www.flipkart.com/search?q=pack+of+2+pair+shoes+sneakers+for+men  (multicolor)
22214,pack of 2 pair shoes sneakers for men  (multicolor),unknown,Myntra,921.15,https://www.myntra.com/search?q=pack+of+2+pair+shoes+sneakers+for+men  (multicolor)
22214,pack of 2 pair shoes sneakers for men  (multicolor),unknown,Ajio,979.23,https://www.ajio.com/search?q=pack+of+2+pair+shoes+sneakers+for+men  (multicolor)
22215,"casuals for women  (black, black)",unknown,Amazon,403.75,"https://www.amazon.com/search?q=casuals+for+women  (black,+black)"
22215,"casuals for women  (black, black)",unknown,Flipkart,364.09,"https://www.flipkart.com/search?q=casuals+for+women  (black,+black)"
22215,"casuals for women  (black, black)",unknown,Myntra,416.16,"https://www.myntra.com/search?q=casuals+for+women  (black,+black)"
22215,"casuals for women  (black, black)",unknown,Ajio,405.64,"https://www.ajio.com/search?q=casuals+for+women  (black,+black)"
22216,boots for women  (maroon),unknown,Amazon,1016.69,https://www.amazon.com/search?q=boots+for+women  (maroon)
22216,boots for women  (maroon),unknown,Flipkart,935.2,https://www.flipkart.com/search?q=boots+for+women  (maroon)
22216,boots for women  (maroon),unknown,Myntra,1020.67,https://www.myntra.com/search?q=boots+for+women  (maroon)
22216,boots for women  (maroon),unknown,Ajio,990.54,https://www.ajio.com/search?q=boots+for+women  (maroon)
22217,derby for men  (black),unknown,Amazon,2036.27,https://www.amazon.com/search?q=derby+for+men  (black)
22217,derby for men  (black),unknown,Flipkart,2191.22,https://www.flipkart.com/search?q=derby+for+men  (black)
22217,derby for men  (black),unknown,Myntra,2198.31,https://www.myntra.com/search?q=derby+for+men  (black)
22217,derby for men  (black),unknown,Ajio,2065.53,https://www.ajio.com/search?q=derby+for+men  (black)
22218,bellies for women  (tan),unknown,Amazon,763.46,https://www.amazon.com/search?q=bellies+for+women  (tan)
22218,bellies for women  (tan),unknown,Flipkart,732.78,https://www.flipkart.com/search?q=bellies+for+women  (tan)
22218,bellies for women  (tan),unknown,Myntra,742.07,https://www.myntra.com/search?q=bellies+for+women  (tan)
22218,bellies for women  (tan),unknown,Ajio,802.39,https://www.ajio.com/search?q=bellies+for+women  (tan)
22219,"168 smart red lace-ups casuals for men sneakers for men  (red, black)",unknown,Amazon,508.13,"https://www.amazon.com/search?q=168+smart+red+lace-ups+casuals+for+men+sneakers+for+men  (red,+black)"
22219,"168 smart red lace-ups casuals for men sneakers for men  (red, black)",unknown,Flipkart,509.33,"https://www.flipkart.com/search?q=168+smart+red+lace-ups+casuals+for+men+sneakers+for+men  (red,+black)"
22219,"168 smart red lace-ups casuals for men sneakers for men  (red, black)",unknown,Myntra,540.08,"https://www.myntra.com/search?q=168+smart+red+lace-ups+casuals+for+men+sneakers+for+men  (red,+black)"
22219,"168 smart red lace-ups casuals for men sneakers for men  (red, black)",unknown,Ajio,515.37,"https://www.ajio.com/search?q=168+smart+red+lace-ups+casuals+for+men+sneakers+for+men  (red,+black)"
22220,"boots , shoes for men pack of 2 combo(o)-604-397 hiking & trekking shoes for men  (multicolor)",unknown,Amazon,991.59,"https://www.amazon.com/search?q=boots+,+shoes+for+men+pack+of+2+combo(o)-604-397+hiking+&+trekking+shoes+for+men  (multicolor)"
22220,"boots , shoes for men pack of 2 combo(o)-604-397 hiking & trekking shoes for men  (multicolor)",unknown,Flipkart,919.05,"https://www.flipkart.com/search?q=boots+,+shoes+for+men+pack+of+2+combo(o)-604-397+hiking+&+trekking+shoes+for+men  (multicolor)"
22220,"boots , shoes for men pack of 2 combo(o)-604-397 hiking & trekking shoes for men  (multicolor)",unknown,Myntra,1063.42,"https://www.myntra.com/search?q=boots+,+shoes+for+men+pack+of+2+combo(o)-604-397+hiking+&+trekking+shoes+for+men  (multicolor)"
22220,"boots , shoes for men pack of 2 combo(o)-604-397 hiking & trekking shoes for men  (multicolor)",unknown,Ajio,899.52,"https://www.ajio.com/search?q=boots+,+shoes+for+men+pack+of+2+combo(o)-604-397+hiking+&+trekking+shoes+for+men  (multicolor)"
22221,corporate casuals for men  (tan),unknown,Amazon,1071.82,https://www.amazon.com/search?q=corporate+casuals+for+men  (tan)
22221,corporate casuals for men  (tan),unknown,Flipkart,992.36,https://www.flipkart.com/search?q=corporate+casuals+for+men  (tan)
22221,corporate casuals for men  (tan),unknown,Myntra,1033.7,https://www.myntra.com/search?q=corporate+casuals+for+men  (tan)
22221,corporate casuals for men  (tan),unknown,Ajio,1041.71,https://www.ajio.com/search?q=corporate+casuals+for+men  (tan)
22222,sneakers for men  (grey),unknown,Amazon,1091.68,https://www.amazon.com/search?q=sneakers+for+men  (grey)
22222,sneakers for men  (grey),unknown,Flipkart,1039.2,https://www.flipkart.com/search?q=sneakers+for+men  (grey)
22222,sneakers for men  (grey),unknown,Myntra,989.01,https://www.myntra.com/search?q=sneakers+for+men  (grey)
22222,sneakers for men  (grey),unknown,Ajio,1027.73,https://www.ajio.com/search?q=sneakers+for+men  (grey)
22223,slip on for women  (red),unknown,Amazon,964.44,https://www.amazon.com/search?q=slip+on+for+women  (red)
22223,slip on for women  (red),unknown,Flipkart,1058.82,https://www.flipkart.com/search?q=slip+on+for+women  (red)
22223,slip on for women  (red),unknown,Myntra,959.76,https://www.myntra.com/search?q=slip+on+for+women  (red)
22223,slip on for women  (red),unknown,Ajio,1044.14,https://www.ajio.com/search?q=slip+on+for+women  (red)
22224,men's ethnic sky blue jute jutti mojaris for men  (blue),unknown,Amazon,517.17,https://www.amazon.com/search?q=men's+ethnic+sky+blue+jute+jutti+mojaris+for+men  (blue)
22224,men's ethnic sky blue jute jutti mojaris for men  (blue),unknown,Flipkart,494.22,https://www.flipkart.com/search?q=men's+ethnic+sky+blue+jute+jutti+mojaris+for+men  (blue)
22224,men's ethnic sky blue jute jutti mojaris for men  (blue),unknown,Myntra,546.01,https://www.myntra.com/search?q=men's+ethnic+sky+blue+jute+jutti+mojaris+for+men  (blue)
22224,men's ethnic sky blue jute jutti mojaris for men  (blue),unknown,Ajio,526.39,https://www.ajio.com/search?q=men's+ethnic+sky+blue+jute+jutti+mojaris+for+men  (blue)
22225,"shoes for women's/ladies/female/girls trendy fashionable lightweight comfortable partywear, casual wear lace-upcasual stylish boots/ boots for women  boat shoes for women  (blue)",unknown,Amazon,938.63,"https://www.amazon.com/search?q=shoes+for+women's/ladies/female/girls+trendy+fashionable+lightweight+comfortable+partywear,+casual+wear+lace-upcasual+stylish+boots/+boots+for+women +boat+shoes+for+women  (blue)"
22225,"shoes for women's/ladies/female/girls trendy fashionable lightweight comfortable partywear, casual wear lace-upcasual stylish boots/ boots for women  boat shoes for women  (blue)",unknown,Flipkart,1090.95,"https://www.flipkart.com/search?q=shoes+for+women's/ladies/female/girls+trendy+fashionable+lightweight+comfortable+partywear,+casual+wear+lace-upcasual+stylish+boots/+boots+for+women +boat+shoes+for+women  (blue)"
22225,"shoes for women's/ladies/female/girls trendy fashionable lightweight comfortable partywear, casual wear lace-upcasual stylish boots/ boots for women  boat shoes for women  (blue)",unknown,Myntra,909.65,"https://www.myntra.com/search?q=shoes+for+women's/ladies/female/girls+trendy+fashionable+lightweight+comfortable+partywear,+casual+wear+lace-upcasual+stylish+boots/+boots+for+women +boat+shoes+for+women  (blue)"
22225,"shoes for women's/ladies/female/girls trendy fashionable lightweight comfortable partywear, casual wear lace-upcasual stylish boots/ boots for women  boat shoes for women  (blue)",unknown,Ajio,935.09,"https://www.ajio.com/search?q=shoes+for+women's/ladies/female/girls+trendy+fashionable+lightweight+comfortable+partywear,+casual+wear+lace-upcasual+stylish+boots/+boots+for+women +boat+shoes+for+women  (blue)"
22226,women pink flats sandal,unknown,Amazon,1608.88,https://www.amazon.com/search?q=women+pink+flats+sandal
22226,women pink flats sandal,unknown,Flipkart,1404.35,https://www.flipkart.com/search?q=women+pink+flats+sandal
22226,women pink flats sandal,unknown,Myntra,1600.56,https://www.myntra.com/search?q=women+pink+flats+sandal
22226,women pink flats sandal,unknown,Ajio,1601.19,https://www.ajio.com/search?q=women+pink+flats+sandal
22227,slides,unknown,Amazon,537.96,https://www.amazon.com/search?q=slides
22227,slides,unknown,Flipkart,544.47,https://www.flipkart.com/search?q=slides
22227,slides,unknown,Myntra,490.66,https://www.myntra.com/search?q=slides
22227,slides,unknown,Ajio,508.53,https://www.ajio.com/search?q=slides
22228,mojaris for men  (brown),unknown,Amazon,2037.97,https://www.amazon.com/search?q=mojaris+for+men  (brown)
22228,mojaris for men  (brown),unknown,Flipkart,1781.37,https://www.flipkart.com/search?q=mojaris+for+men  (brown)
22228,mojaris for men  (brown),unknown,Myntra,1861.33,https://www.myntra.com/search?q=mojaris+for+men  (brown)
22228,mojaris for men  (brown),unknown,Ajio,1836.2,https://www.ajio.com/search?q=mojaris+for+men  (brown)
22229,training & gym shoes for men  (blue),unknown,Amazon,1060.85,https://www.amazon.com/search?q=training+&+gym+shoes+for+men  (blue)
22229,training & gym shoes for men  (blue),unknown,Flipkart,968.3,https://www.flipkart.com/search?q=training+&+gym+shoes+for+men  (blue)
22229,training & gym shoes for men  (blue),unknown,Myntra,1062.09,https://www.myntra.com/search?q=training+&+gym+shoes+for+men  (blue)
22229,training & gym shoes for men  (blue),unknown,Ajio,926.87,https://www.ajio.com/search?q=training+&+gym+shoes+for+men  (blue)
22230,niley walking shoes for women  (white),unknown,Amazon,1575.81,https://www.amazon.com/search?q=niley+walking+shoes+for+women  (white)
22230,niley walking shoes for women  (white),unknown,Flipkart,1482.78,https://www.flipkart.com/search?q=niley+walking+shoes+for+women  (white)
22230,niley walking shoes for women  (white),unknown,Myntra,1569.15,https://www.myntra.com/search?q=niley+walking+shoes+for+women  (white)
22230,niley walking shoes for women  (white),unknown,Ajio,1434.02,https://www.ajio.com/search?q=niley+walking+shoes+for+women  (white)
22231,casuals for men  (tan),unknown,Amazon,1049.68,https://www.amazon.com/search?q=casuals+for+men  (tan)
22231,casuals for men  (tan),unknown,Flipkart,973.9,https://www.flipkart.com/search?q=casuals+for+men  (tan)
22231,casuals for men  (tan),unknown,Myntra,904.85,https://www.myntra.com/search?q=casuals+for+men  (tan)
22231,casuals for men  (tan),unknown,Ajio,1049.59,https://www.ajio.com/search?q=casuals+for+men  (tan)
22232,shoe sneakers for men  (red),unknown,Amazon,526.32,https://www.amazon.com/search?q=shoe+sneakers+for+men  (red)
22232,shoe sneakers for men  (red),unknown,Flipkart,530.5,https://www.flipkart.com/search?q=shoe+sneakers+for+men  (red)
22232,shoe sneakers for men  (red),unknown,Myntra,463.35,https://www.myntra.com/search?q=shoe+sneakers+for+men  (red)
22232,shoe sneakers for men  (red),unknown,Ajio,512.21,https://www.ajio.com/search?q=shoe+sneakers+for+men  (red)
22233,fuzor b running shoes for men  (black),unknown,Amazon,3656.19,https://www.amazon.com/search?q=fuzor+b+running+shoes+for+men  (black)
22233,fuzor b running shoes for men  (black),unknown,Flipkart,3883.85,https://www.flipkart.com/search?q=fuzor+b+running+shoes+for+men  (black)
22233,fuzor b running shoes for men  (black),unknown,Myntra,3548.86,https://www.myntra.com/search?q=fuzor+b+running+shoes+for+men  (black)
22233,fuzor b running shoes for men  (black),unknown,Ajio,3501.88,https://www.ajio.com/search?q=fuzor+b+running+shoes+for+men  (black)
22234,black-marathon running shoes for men  (black),unknown,Amazon,903.15,https://www.amazon.com/search?q=black-marathon+running+shoes+for+men  (black)
22234,black-marathon running shoes for men  (black),unknown,Flipkart,827.93,https://www.flipkart.com/search?q=black-marathon+running+shoes+for+men  (black)
22234,black-marathon running shoes for men  (black),unknown,Myntra,800.92,https://www.myntra.com/search?q=black-marathon+running+shoes+for+men  (black)
22234,black-marathon running shoes for men  (black),unknown,Ajio,868.2,https://www.ajio.com/search?q=black-marathon+running+shoes+for+men  (black)
22235,running shoes for men  (black),unknown,Amazon,996.25,https://www.amazon.com/search?q=running+shoes+for+men  (black)
22235,running shoes for men  (black),unknown,Flipkart,1001.25,https://www.flipkart.com/search?q=running+shoes+for+men  (black)
22235,running shoes for men  (black),unknown,Myntra,904.13,https://www.myntra.com/search?q=running+shoes+for+men  (black)
22235,running shoes for men  (black),unknown,Ajio,1081.06,https://www.ajio.com/search?q=running+shoes+for+men  (black)
22236,slip on for men  (tan),unknown,Amazon,947.37,https://www.amazon.com/search?q=slip+on+for+men  (tan)
22236,slip on for men  (tan),unknown,Flipkart,1039.22,https://www.flipkart.com/search?q=slip+on+for+men  (tan)
22236,slip on for men  (tan),unknown,Myntra,1019.25,https://www.myntra.com/search?q=slip+on+for+men  (tan)
22236,slip on for men  (tan),unknown,Ajio,1062.83,https://www.ajio.com/search?q=slip+on+for+men  (tan)
22237,women black wedges sandal,unknown,Amazon,1044.21,https://www.amazon.com/search?q=women+black+wedges+sandal
22237,women black wedges sandal,unknown,Flipkart,1088.14,https://www.flipkart.com/search?q=women+black+wedges+sandal
22237,women black wedges sandal,unknown,Myntra,1102.93,https://www.myntra.com/search?q=women+black+wedges+sandal
22237,women black wedges sandal,unknown,Ajio,1059.75,https://www.ajio.com/search?q=women+black+wedges+sandal
22238,double x bellies for women  (blue),unknown,Amazon,1008.43,https://www.amazon.com/search?q=double+x+bellies+for+women  (blue)
22238,double x bellies for women  (blue),unknown,Flipkart,1072.22,https://www.flipkart.com/search?q=double+x+bellies+for+women  (blue)
22238,double x bellies for women  (blue),unknown,Myntra,1024.54,https://www.myntra.com/search?q=double+x+bellies+for+women  (blue)
22238,double x bellies for women  (blue),unknown,Ajio,971.29,https://www.ajio.com/search?q=double+x+bellies+for+women  (blue)
22239,"mojaris for men  (gold, black)",unknown,Amazon,454.77,"https://www.amazon.com/search?q=mojaris+for+men  (gold,+black)"
22239,"mojaris for men  (gold, black)",unknown,Flipkart,534.72,"https://www.flipkart.com/search?q=mojaris+for+men  (gold,+black)"
22239,"mojaris for men  (gold, black)",unknown,Myntra,512.86,"https://www.myntra.com/search?q=mojaris+for+men  (gold,+black)"
22239,"mojaris for men  (gold, black)",unknown,Ajio,536.91,"https://www.ajio.com/search?q=mojaris+for+men  (gold,+black)"
22240,"men grey, orange sandal",unknown,Amazon,880.76,"https://www.amazon.com/search?q=men+grey,+orange+sandal"
22240,"men grey, orange sandal",unknown,Flipkart,985.66,"https://www.flipkart.com/search?q=men+grey,+orange+sandal"
22240,"men grey, orange sandal",unknown,Myntra,978.44,"https://www.myntra.com/search?q=men+grey,+orange+sandal"
22240,"men grey, orange sandal",unknown,Ajio,874.1,"https://www.ajio.com/search?q=men+grey,+orange+sandal"
22241,"women-1274 top best rates casual shoes, outdoor boots ,best rates, canvas shoes,sneakers shoes , loafers shoes, trendy shoes,belleis,light weight,waterpeoof, comfortable for women's/girls's bellies for women slip on sneakers for women  (pink)",unknown,Amazon,910.02,"https://www.amazon.com/search?q=women-1274+top+best+rates+casual+shoes,+outdoor+boots+,best+rates,+canvas+shoes,sneakers+shoes+,+loafers+shoes,+trendy+shoes,belleis,light+weight,waterpeoof,+comfortable+for+women's/girls's+bellies+for+women+slip+on+sneakers+for+women  (pink)"
22241,"women-1274 top best rates casual shoes, outdoor boots ,best rates, canvas shoes,sneakers shoes , loafers shoes, trendy shoes,belleis,light weight,waterpeoof, comfortable for women's/girls's bellies for women slip on sneakers for women  (pink)",unknown,Flipkart,943.78,"https://www.flipkart.com/search?q=women-1274+top+best+rates+casual+shoes,+outdoor+boots+,best+rates,+canvas+shoes,sneakers+shoes+,+loafers+shoes,+trendy+shoes,belleis,light+weight,waterpeoof,+comfortable+for+women's/girls's+bellies+for+women+slip+on+sneakers+for+women  (pink)"
22241,"women-1274 top best rates casual shoes, outdoor boots ,best rates, canvas shoes,sneakers shoes , loafers shoes, trendy shoes,belleis,light weight,waterpeoof, comfortable for women's/girls's bellies for women slip on sneakers for women  (pink)",unknown,Myntra,947.32,"https://www.myntra.com/search?q=women-1274+top+best+rates+casual+shoes,+outdoor+boots+,best+rates,+canvas+shoes,sneakers+shoes+,+loafers+shoes,+trendy+shoes,belleis,light+weight,waterpeoof,+comfortable+for+women's/girls's+bellies+for+women+slip+on+sneakers+for+women  (pink)"
22241,"women-1274 top best rates casual shoes, outdoor boots ,best rates, canvas shoes,sneakers shoes , loafers shoes, trendy shoes,belleis,light weight,waterpeoof, comfortable for women's/girls's bellies for women slip on sneakers for women  (pink)",unknown,Ajio,974.63,"https://www.ajio.com/search?q=women-1274+top+best+rates+casual+shoes,+outdoor+boots+,best+rates,+canvas+shoes,sneakers+shoes+,+loafers+shoes,+trendy+shoes,belleis,light+weight,waterpeoof,+comfortable+for+women's/girls's+bellies+for+women+slip+on+sneakers+for+women  (pink)"
22242,sneakers for women  (white),unknown,Amazon,1087.23,https://www.amazon.com/search?q=sneakers+for+women  (white)
22242,sneakers for women  (white),unknown,Flipkart,959.26,https://www.flipkart.com/search?q=sneakers+for+women  (white)
22242,sneakers for women  (white),unknown,Myntra,999.16,https://www.myntra.com/search?q=sneakers+for+women  (white)
22242,sneakers for women  (white),unknown,Ajio,910.62,https://www.ajio.com/search?q=sneakers+for+women  (white)
22243,"loafers for men  (brown, blue)",unknown,Amazon,498.89,"https://www.amazon.com/search?q=loafers+for+men  (brown,+blue)"
22243,"loafers for men  (brown, blue)",unknown,Flipkart,533.94,"https://www.flipkart.com/search?q=loafers+for+men  (brown,+blue)"
22243,"loafers for men  (brown, blue)",unknown,Myntra,508.05,"https://www.myntra.com/search?q=loafers+for+men  (brown,+blue)"
22243,"loafers for men  (brown, blue)",unknown,Ajio,451.46,"https://www.ajio.com/search?q=loafers+for+men  (brown,+blue)"
22244,women neutral flats sandal,unknown,Amazon,1617.77,https://www.amazon.com/search?q=women+neutral+flats+sandal
22244,women neutral flats sandal,unknown,Flipkart,1559.26,https://www.flipkart.com/search?q=women+neutral+flats+sandal
22244,women neutral flats sandal,unknown,Myntra,1644.84,https://www.myntra.com/search?q=women+neutral+flats+sandal
22244,women neutral flats sandal,unknown,Ajio,1564.58,https://www.ajio.com/search?q=women+neutral+flats+sandal
22245,men black pubg slides | boys casual chappals | home slides| bathroom footwear | perfect flipflops for daily wear slides,unknown,Amazon,518.39,https://www.amazon.com/search?q=men+black+pubg+slides+|+boys+casual+chappals+|+home+slides|+bathroom+footwear+|+perfect+flipflops+for+daily+wear+slides
22245,men black pubg slides | boys casual chappals | home slides| bathroom footwear | perfect flipflops for daily wear slides,unknown,Flipkart,450.9,https://www.flipkart.com/search?q=men+black+pubg+slides+|+boys+casual+chappals+|+home+slides|+bathroom+footwear+|+perfect+flipflops+for+daily+wear+slides
22245,men black pubg slides | boys casual chappals | home slides| bathroom footwear | perfect flipflops for daily wear slides,unknown,Myntra,528.75,https://www.myntra.com/search?q=men+black+pubg+slides+|+boys+casual+chappals+|+home+slides|+bathroom+footwear+|+perfect+flipflops+for+daily+wear+slides
22245,men black pubg slides | boys casual chappals | home slides| bathroom footwear | perfect flipflops for daily wear slides,unknown,Ajio,458.87,https://www.ajio.com/search?q=men+black+pubg+slides+|+boys+casual+chappals+|+home+slides|+bathroom+footwear+|+perfect+flipflops+for+daily+wear+slides
22246,hagues formal shoes for men  (navy),unknown,Amazon,4567.0,https://www.amazon.com/search?q=hagues+formal+shoes+for+men  (navy)
22246,hagues formal shoes for men  (navy),unknown,Flipkart,4971.61,https://www.flipkart.com/search?q=hagues+formal+shoes+for+men  (navy)
22246,hagues formal shoes for men  (navy),unknown,Myntra,4867.33,https://www.myntra.com/search?q=hagues+formal+shoes+for+men  (navy)
22246,hagues formal shoes for men  (navy),unknown,Ajio,4633.29,https://www.ajio.com/search?q=hagues+formal+shoes+for+men  (navy)
22247,boots for women  (black),unknown,Amazon,4056.19,https://www.amazon.com/search?q=boots+for+women  (black)
22247,boots for women  (black),unknown,Flipkart,4028.99,https://www.flipkart.com/search?q=boots+for+women  (black)
22247,boots for women  (black),unknown,Myntra,4227.82,https://www.myntra.com/search?q=boots+for+women  (black)
22247,boots for women  (black),unknown,Ajio,3988.26,https://www.ajio.com/search?q=boots+for+women  (black)
22248,zapatoz women's casual pu leather sneaker shoes,unknown,Amazon,738.23,https://www.amazon.com/search?q=zapatoz+women's+casual+pu+leather+sneaker+shoes
22248,zapatoz women's casual pu leather sneaker shoes,unknown,Flipkart,762.67,https://www.flipkart.com/search?q=zapatoz+women's+casual+pu+leather+sneaker+shoes
22248,zapatoz women's casual pu leather sneaker shoes,unknown,Myntra,712.11,https://www.myntra.com/search?q=zapatoz+women's+casual+pu+leather+sneaker+shoes
22248,zapatoz women's casual pu leather sneaker shoes,unknown,Ajio,747.65,https://www.ajio.com/search?q=zapatoz+women's+casual+pu+leather+sneaker+shoes
